id,date,year,source_database,origin,attack_vector,attack_description,country,industry_type,subcategory,attack_details,ti_safe_score,impact,link_at_the_internet
355,04/10/2017,2017,CIRWA,null,null,Ransomware - City of Englewood,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.denverpost.com/2017/10/04/englewood-computers-ransomware-attack/' rel='' target='_self'>https://www.denverpost.com/2017/10/04/englewood-computers-ransomware-attack/</a>
354,18/09/2017,2017,CIRWA,null,null,Ransomware - Montgomery County (Alabama),United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.courthousenews.com/alabama-county-reportedly-paid-37000-ransom-cyber-attack/' rel='' target='_self'>https://www.courthousenews.com/alabama-county-reportedly-paid-37000-ransom-cyber-attack/</a>
353,15/09/2017,2017,CIRWA,null,null,Ransomware - Indianhead Library System,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.leadertelegram.com/news/front-page/no-id-theft-related-to-nw-wisconsin-library-system-hack/article_5329b68e-c659-5353-a5aa-6fd318b53228.html' rel='' target='_self'>https://www.leadertelegram.com/news/front-page/no-id-theft-related-to-nw-wisconsin-library-system-hack/article_5329b68e-c659-5353-a5aa-6fd318b53228.html</a>
352,09/09/2017,2017,CIRWA,null,null,Ransomware - Town of St Johnsbury,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.caledonianrecord.com/news/local/st-johnsbury-town-computer-hacked/article_9bd20a98-29d3-52dd-807e-f01392fa7cde.html' rel='' target='_self'>https://www.caledonianrecord.com/news/local/st-johnsbury-town-computer-hacked/article_9bd20a98-29d3-52dd-807e-f01392fa7cde.html</a>
351,09/09/2017,2017,CIRWA,null,null,Ransomware - Butler County (and PD),United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.ksn.com/news/local/ransomware-attack-hits-butler-county-computer-network/' rel='' target='_self'>https://www.ksn.com/news/local/ransomware-attack-hits-butler-county-computer-network/</a>
350,25/08/2017,2017,CIRWA,null,null,Ransomware - NHS Lanarkshire board hospitals,Scotland,Government Facilities,Healthcare and Public Health,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.bleepingcomputer.com/news/security/bit-paymer-ransomware-hits-scottish-hospitals/' rel='' target='_self'>https://www.bleepingcomputer.com/news/security/bit-paymer-ransomware-hits-scottish-hospitals/</a>
349,16/08/2017,2017,CIRWA,null,null,Ransomware - Becker County,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.echopress.com/news/4313266-becker-county-website-shut-down-cyber-attack' rel='' target='_self'>https://www.echopress.com/news/4313266-becker-county-website-shut-down-cyber-attack</a>
348,01/08/2017,2017,CIRWA,null,null,Ransomware - City of Washington,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='http://www.emissourian.com/local_news/washington/a-year-in-review-major-news-stories/article_4848bab7-0c3e-5735-b58a-b03384361624.html' rel='' target='_self'>http://www.emissourian.com/local_news/washington/a-year-in-review-major-news-stories/article_4848bab7-0c3e-5735-b58a-b03384361624.html</a>
347,01/08/2017,2017,CIRWA,null,null,Ransomware - Iberia Parish Sheriff's Office,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.klfy.com/news/iberia-parish-sheriffs-office-computer-system-attacked-by-ransomware-virus/' rel='' target='_self'>https://www.klfy.com/news/iberia-parish-sheriffs-office-computer-system-attacked-by-ransomware-virus/</a>
346,01/08/2017,2017,CIRWA,null,null,Ransomware - Mad River Fire and EMS,United States,Government Facilities,Emergency Services,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.springfieldnewssun.com/news/local/mad-river-twp-fire-and-ems-data-hacked-encrypted-with-ransomware/opxU7apA05cKTWwKzcxZMK/' rel='' target='_self'>https://www.springfieldnewssun.com/news/local/mad-river-twp-fire-and-ems-data-hacked-encrypted-with-ransomware/opxU7apA05cKTWwKzcxZMK/</a>
345,01/07/2017,2017,CIRWA,null,null,Ransomware - Cape May County,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.pressofatlanticcity.com/news/cape-may-county-the-target-of-several-ransomware-attacks/article_a391ebf2-ee69-57ac-b5d2-a500576f73b4.html' rel='' target='_self'>https://www.pressofatlanticcity.com/news/cape-may-county-the-target-of-several-ransomware-attacks/article_a391ebf2-ee69-57ac-b5d2-a500576f73b4.html</a>
344,01/07/2017,2017,CIRWA,null,null,Ransomware - Murfreesboro PD and FD,United States,Government Facilities,Emergency Services,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.tennessean.com/story/news/crime/2017/07/05/murfreesboro-police-fire-computers-infected-virus/453774001/' rel='' target='_self'>https://www.tennessean.com/story/news/crime/2017/07/05/murfreesboro-police-fire-computers-infected-virus/453774001/</a>
343,19/06/2017,2017,CIRWA,null,null,Ransomware - Honda Motor Co.,Global,Manufacturing and automation sector,Critical Manufacturing,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://siliconangle.com/2017/06/21/wannycry-ransomware-takes-honda-car-manufacturing-plant-offline/' rel='' target='_self'>https://siliconangle.com/2017/06/21/wannycry-ransomware-takes-honda-car-manufacturing-plant-offline/</a>
342,15/06/2017,2017,CIRWA,null,null,Ransomware - NPR KQED San Francisco,United States,Communication and telecommunications sector,Communications ,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.kqed.org/futureofyou/436414/the-crippling-ransomware-attack-on-kqed-the-inside-story' rel='' target='_self'>https://www.kqed.org/futureofyou/436414/the-crippling-ransomware-attack-on-kqed-the-inside-story</a>
341,10/06/2017,2017,CIRWA,null,null,Ransomware - Internet Nayana,South Korea,Government Facilities,Information Technology,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.zdnet.com/article/korean-web-host-hands-over-1-billion-won-to-ransomware-crooks' rel='' target='_self'>https://www.zdnet.com/article/korean-web-host-hands-over-1-billion-won-to-ransomware-crooks</a>
340,16/05/2017,2017,CIRWA,null,null,Ransomware - Telkom,South Africa,Communication and telecommunications sector,Communications ,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://mybroadband.co.za/news/security/211576-telkom-systems-crippled-by-wannacry-ransomware.html' rel='' target='_self'>https://mybroadband.co.za/news/security/211576-telkom-systems-crippled-by-wannacry-ransomware.html</a>
339,15/05/2017,2017,CIRWA,null,null,Ransomware - Rensselaer County Library,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://altamontenterprise.com/06012017/computer-virus-strikes-library-regional-network' rel='' target='_self'>https://altamontenterprise.com/06012017/computer-virus-strikes-library-regional-network</a>
338,12/05/2017,2017,CIRWA,null,null,Ransomware - FedEx,United States,Transport sector and systems,Transportation Systems,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.acronis.com/en-us/articles/ransomware-logistics/' rel='' target='_self'>https://www.acronis.com/en-us/articles/ransomware-logistics/</a>
337,12/05/2017,2017,CIRWA,null,null,Ransomware - Russian Railways,Russia,Transport sector and systems,Transportation Systems,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587' rel='' target='_self'>http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587</a>
336,12/05/2017,2017,CIRWA,null,null,Ransomware - Deutsche Bahn (Germany Rail Network),Germany,Transport sector and systems,Transportation Systems,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://www.acronis.com/en-us/articles/ransomware-logistics/' rel='' target='_self'>https://www.acronis.com/en-us/articles/ransomware-logistics/</a>
335,12/05/2017,2017,CIRWA,null,null,Ransomware - Sandvik,Sweden,Government Facilities,Information Technology,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587' rel='' target='_self'>http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587</a>
334,12/05/2017,2017,CIRWA,null,null,Ransomware - National Health Service (NHS) UK,England,Government Facilities,Healthcare and Public Health,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587' rel='' target='_self'>http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587</a>
333,12/05/2017,2017,CIRWA,null,null,Ransomware - Russian Interior Ministry,Russia,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587' rel='' target='_self'>http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587</a>
332,12/05/2017,2017,CIRWA,null,null,Ransomware - Cook County,United States,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='https://efficientgov.com/blog/2017/05/18/cook-county-hit-wannacry-ransomware/' rel='' target='_self'>https://efficientgov.com/blog/2017/05/18/cook-county-hit-wannacry-ransomware/</a>
331,12/05/2017,2017,CIRWA,null,null,"Ransomware - Chinese traffic police, immigration and public security bureaus",China,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587' rel='' target='_self'>http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587</a>
330,12/05/2017,2017,CIRWA,null,null,Ransomware - Brazil's social security system,Brazil,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587' rel='' target='_self'>http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587</a>
329,12/05/2017,2017,CIRWA,null,null,Ransomware - Brazil's Foreign Ministry,Brazil,Government facilities sector ,Government Facilities,Ransomware Attack - Blocking or encrypting machines making them unavailable until a ransom is paid.,null,null,<a href='http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587' rel='' target='_self'>http://www.ibtimes.co.uk/wannacry-list-major-companies-networks-hit-by-deadly-ransomware-around-globe-1621587</a>
